鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
神岡區,其他,0,0,0,0,0,0,0,0
神岡區,合計,17108,11568272,676,504,301,823,682.55,100.94
后里區,廣福里,415,246631,594,460,294,726,511.5,86.07
后里區,仁里里,217,134695,621,472,284,849,487.04,78.46
后里區,義里里,912,673858,739,565,325,939,648.22,87.73
后里區,后里里,1119,790939,707,532,314,879,653.54,92.46
后里區,厚里里,644,429689,667,505,290,830,636.31,95.37
后里區,墩東里,1453,1076301,741,550,330,939,693.56,93.63
后里區,墩西里,566,405146,716,555,319,893,617.18,86.22
后里區,墩南里,985,702405,713,523,293,884,889.59,124.75
