,site_id,village,edu_age_15up_total,EducationWeight,Merriage/NoMerriage,ordinary/single,FamilyWeight,18-38,39-59,60-80,81-100,Total_Ratio,18-59/60-100,Agree_x,Useful_x,Agree_y,Useful_y
5370,臺東縣臺東市,東海里,2945,3.9884550084889643,3.2004716981132075,2.2661870503597124,3.5036710719530104,996.0,1066.0,635.0,98.0,0.9412081984897519,1.9409660107334525,521,1484,1224,1506
5371,臺東縣臺東市,民族里,1552,4.134020618556701,3.5792207792207793,3.4285714285714284,3.920056100981767,519.0,574.0,316.0,63.0,0.9363265306122449,1.9476902173913044,344,868,648,868
5372,臺東縣臺東市,民權里,895,3.9385474860335195,3.1235955056179776,1.8368794326241136,3.4775,348.0,299.0,199.0,43.0,1.1040816326530611,1.9291338582677164,220,519,381,520
5373,臺東縣臺東市,民生里,3238,3.9944410129709698,3.055045871559633,1.7720306513409962,3.403593642017968,1022.0,1150.0,866.0,105.0,0.9670510708401977,2.0171810372255807,696,1776,1398,1773
5374,臺東縣臺東市,永樂里,2190,3.8666666666666667,3.316062176165803,2.6848739495798317,3.7708095781071838,773.0,882.0,390.0,55.0,1.0306983883346124,1.87,461,1157,878,1172
5375,臺東縣臺東市,知本里,1394,3.5121951219512195,3.0599520383693046,2.189944134078212,3.6007005253940454,479.0,527.0,279.0,65.0,1.0398406374501992,1.9481481481481482,261,651,484,643
5376,臺東縣臺東市,自強里,4228,4.096263008514664,3.219882055602359,2.7016129032258065,3.622549019607843,1426.0,1471.0,967.0,162.0,0.9087959625090123,1.966467958271237,789,2268,1700,2252
5377,臺東縣臺東市,興國里,834,3.905275779376499,3.408071748878924,2.0,3.8333333333333335,265.0,293.0,183.0,43.0,0.966542750929368,2.0051020408163267,187,420,305,415
5378,臺東縣臺東市,豐原里,1279,3.436278342455043,3.101298701298701,2.425531914893617,3.8095238095238093,421.0,480.0,266.0,69.0,1.1709531013615733,1.9862459546925566,230,544,434,561
5379,臺東縣臺東市,豐年里,3062,3.624101894186806,3.001068376068376,1.8347457627118644,3.4708520179372195,1147.0,1138.0,591.0,83.0,1.0525362318840579,1.868198715782359,492,1341,1064,1381
5380,臺東縣臺東市,豐榮里,8384,3.930939885496183,3.0243027888446217,1.9629032258064516,3.442025040827436,2955.0,3237.0,1651.0,168.0,0.9256283477544294,1.879166146548496,1362,4051,3221,4165
5381,臺東縣臺東市,豐樂里,1531,3.720444154147616,3.0850111856823266,3.1007194244604315,3.8456140350877193,522.0,545.0,324.0,55.0,1.0508083140877598,1.9391424619640387,263,749,600,764
5382,臺東縣臺東市,豐田里,2106,3.50997150997151,3.311304347826087,1.9965156794425087,3.686046511627907,732.0,794.0,435.0,72.0,1.0124895920066612,1.924741760944417,459,1063,846,1057
5383,臺東縣臺東市,豐谷里,5304,3.744532428355958,2.967283950617284,2.427168576104746,3.6112702960840495,1917.0,1950.0,1082.0,147.0,1.022960932145305,1.8938383045525902,857,2446,1979,2528
5384,臺東縣臺東市,豐里里,2501,3.553778488604558,3.082210242587601,2.3228070175438598,3.8278775079197467,867.0,933.0,484.0,93.0,1.1017597551644989,1.9171224232225494,476,1130,873,1123
5385,臺東縣臺東市,鐵花里,408,3.803921568627451,4.0989010989010985,1.5466666666666666,3.350785340314136,109.0,169.0,119.0,30.0,0.9416666666666667,2.1639344262295084,96,214,163,219
5386,臺東縣臺東市,馬蘭里,2877,4.015988877302746,3.0476190476190474,3.6564885496183206,3.8508196721311476,958.0,1006.0,579.0,107.0,0.87699203187251,1.9377358490566037,501,1519,1224,1512
5387,臺東縣蘭嶼鄉,朗島村,784,3.5369897959183674,2.4685314685314683,1.5984251968503937,3.8212121212121213,395.0,246.0,100.0,16.0,0.972457627118644,1.6525759577278731,153,252,179,270
5388,臺東縣蘭嶼鄉,東清村,1285,3.464591439688716,3.0026041666666665,2.0352941176470587,3.806201550387597,558.0,496.0,159.0,27.0,0.9730423620025674,1.721774193548387,143,394,370,461
5389,臺東縣蘭嶼鄉,椰油村,968,3.7169421487603307,2.6716867469879517,1.3027027027027027,3.8098591549295775,445.0,362.0,115.0,22.0,1.0646853146853146,1.6970338983050848,149,363,291,378
5390,臺東縣蘭嶼鄉,紅頭村,1286,3.7309486780715395,2.920987654320988,1.2153846153846153,3.6475694444444446,509.0,526.0,173.0,30.0,1.0692090395480225,1.7770597738287561,200,495,377,507
5391,臺東縣達仁鄉,南田村,313,3.3929712460063897,2.8415841584158414,1.0405405405405406,3.4966887417218544,115.0,128.0,47.0,7.0,0.9939393939393939,1.8181818181818181,59,185,150,187
5392,臺東縣達仁鄉,安朔村,619,3.3877221324717284,3.4023668639053253,1.1363636363636365,3.3282674772036476,198.0,247.0,132.0,13.0,1.2458471760797343,1.9322033898305084,93,331,318,367
5393,臺東縣達仁鄉,新化村,336,3.2023809523809526,3.707317073170732,1.5593220338983051,3.5033112582781456,92.0,157.0,74.0,9.0,1.2823529411764707,2.0,68,191,195,225
5394,臺東縣達仁鄉,森永村,393,3.356234096692112,3.3545454545454545,1.2637362637362637,3.3106796116504853,137.0,186.0,93.0,13.0,1.1644444444444444,1.9580419580419581,76,248,235,281
5395,臺東縣金峰鄉,嘉蘭村,1257,3.3524264120922833,3.128133704735376,2.6875,3.9470338983050848,511.0,502.0,191.0,36.0,1.024707412223667,1.8,176,566,571,705
5396,臺東縣金峰鄉,新興村,528,3.5681818181818183,3.0718954248366015,4.057142857142857,4.242937853107344,220.0,214.0,78.0,10.0,1.0278637770897834,1.7662835249042146,117,362,256,362
5397,臺東縣金峰鄉,正興村,614,3.6286644951140063,2.946236559139785,2.6610169491525424,4.1157407407407405,230.0,253.0,94.0,24.0,0.9571045576407506,1.8535773710482528,81,356,333,418
5398,臺東縣金峰鄉,歷坵村,331,3.27190332326284,3.9473684210526314,2.3513513513513513,4.104838709677419,112.0,150.0,53.0,15.0,0.9411764705882353,1.912121212121212,48,144,214,257
5399,臺東縣金峰鄉,賓茂村,353,3.4475920679886687,3.1470588235294117,2.75,3.9703703703703703,118.0,142.0,63.0,15.0,1.1808510638297873,1.9260355029585798,51,170,153,182
5400,臺東縣長濱鄉,三間村,1231,2.9553208773354998,3.338150289017341,1.388646288209607,3.5319926873857406,252.0,482.0,367.0,91.0,1.4169741697416973,2.2491610738255035,134,383,332,405
5401,臺東縣長濱鄉,寧埔村,1259,2.984114376489277,3.2037037037037037,1.2885375494071147,3.4317789291882557,283.0,506.0,391.0,48.0,1.429616087751371,2.1661237785016287,166,460,377,488
5402,臺東縣長濱鄉,忠勇村,553,3.0162748643761303,3.3653846153846154,1.8888888888888888,3.658119658119658,120.0,240.0,145.0,27.0,1.51417004048583,2.148496240601504,71,143,121,155
5403,臺東縣長濱鄉,樟原村,654,2.9311926605504586,3.4971428571428573,1.3779527559055118,3.443708609271523,143.0,241.0,195.0,53.0,1.2435064935064934,2.25,102,249,201,248
5404,臺東縣長濱鄉,竹湖村,933,2.9560557341907825,3.332075471698113,1.7272727272727273,3.612820512820513,213.0,376.0,265.0,57.0,1.2304250559284116,2.1822173435784853,164,417,366,446
5405,臺東縣長濱鄉,長濱村,2056,3.202821011673152,3.178688524590164,1.510028653295129,3.593607305936073,538.0,801.0,545.0,119.0,1.2082514734774066,2.122316525212182,290,733,640,812
5406,臺東縣關山鎮,中福里,864,3.7662037037037037,3.0849420849420848,1.9745762711864407,3.754985754985755,258.0,277.0,255.0,40.0,1.0311850311850312,2.0927710843373495,173,476,360,463
5407,臺東縣關山鎮,德高里,1724,3.1977958236658934,3.472885032537961,2.162037037037037,3.6530014641288435,515.0,644.0,414.0,118.0,1.1109877913429522,2.0798344175044354,274,745,577,754
5408,臺東縣關山鎮,新福里,913,3.3285870755750273,3.3188976377952755,1.837037037037037,3.702349869451697,290.0,349.0,200.0,49.0,1.1454918032786885,2.009009009009009,149,366,299,382
5409,臺東縣關山鎮,月眉里,754,3.206896551724138,3.46,1.4148148148148147,3.647239263803681,216.0,303.0,172.0,42.0,1.2264150943396226,2.0545702592087314,143,332,256,322
5410,臺東縣關山鎮,豐泉里,1188,3.6414141414141414,3.2652439024390243,2.111842105263158,3.7547568710359407,393.0,418.0,270.0,56.0,1.0044117647058823,1.990325417766051,205,599,463,585
5411,臺東縣關山鎮,電光里,553,3.092224231464738,3.375,1.922077922077922,3.7733333333333334,158.0,202.0,154.0,19.0,1.3828125,2.0637898686679175,68,196,138,188
5412,臺東縣鹿野鄉,永安村,1518,3.4011857707509883,3.2366589327146174,1.5958333333333334,3.706260032102729,453.0,601.0,329.0,69.0,1.1938502673796791,2.009641873278237,273,630,481,629
5413,臺東縣鹿野鄉,瑞和村,686,3.2084548104956268,3.062200956937799,1.978021978021978,3.7601476014760147,228.0,249.0,159.0,37.0,1.1166666666666667,2.0074294205052006,125,254,204,271
5414,臺東縣鹿野鄉,瑞源村,911,3.265642151481888,3.2890625,1.7285714285714286,3.680628272251309,273.0,319.0,228.0,46.0,1.0223123732251522,2.0542725173210163,165,387,275,375
5415,臺東縣鹿野鄉,瑞豐村,940,3.1914893617021276,3.981651376146789,1.611842105263158,3.6221662468513856,239.0,363.0,233.0,69.0,1.182608695652174,2.146017699115044,216,400,262,359
5416,臺東縣鹿野鄉,瑞隆村,922,3.158351409978308,3.5606694560669454,1.5279503105590062,3.479115479115479,247.0,344.0,255.0,51.0,1.1549893842887473,2.1226309921962097,161,396,316,391
5417,臺東縣鹿野鄉,鹿野村,1132,3.338339222614841,3.3811074918566777,1.549738219895288,3.5482546201232035,315.0,423.0,299.0,60.0,1.0372168284789645,2.0948040109389243,187,483,360,482
5418,臺東縣鹿野鄉,龍田村,1113,3.361185983827493,4.278008298755187,1.7572254335260116,3.5828092243186584,297.0,404.0,292.0,66.0,1.150709219858156,2.1199244570349385,186,406,292,401
5419,花蓮縣光復鄉,北富村,936,3.4797008547008548,3.07773851590106,1.5782312925170068,3.6860158311345645,275.0,358.0,244.0,56.0,1.1873684210526316,2.0868167202572345,132,338,296,387
5420,花蓮縣光復鄉,南富村,878,3.212984054669704,3.292682926829268,2.017543859649123,3.738372093023256,243.0,305.0,248.0,55.0,1.1164835164835165,2.135135135135135,144,390,380,450
5421,花蓮縣光復鄉,大全村,790,3.3063291139240505,3.219298245614035,1.3333333333333333,3.7264437689969605,223.0,270.0,208.0,56.0,1.1792929292929293,2.1281373844121534,149,372,283,355
5422,花蓮縣光復鄉,大同村,1091,3.63794683776352,3.3267326732673266,1.687150837988827,3.5135135135135136,333.0,350.0,324.0,35.0,1.1035087719298247,2.058541266794626,191,545,458,560
5423,花蓮縣光復鄉,大安村,900,3.8177777777777777,3.2885375494071147,1.5921052631578947,3.565989847715736,274.0,285.0,247.0,55.0,0.9834368530020704,2.0963995354239255,163,483,363,473
5424,花蓮縣光復鄉,大富村,333,3.354354354354354,3.2,1.5161290322580645,3.378205128205128,92.0,116.0,94.0,23.0,1.0946745562130178,2.147692307692308,53,135,108,138
5425,花蓮縣光復鄉,大平村,978,3.7791411042944785,3.4220532319391634,1.4597701149425288,3.567757009345794,270.0,356.0,271.0,64.0,1.084942084942085,2.1342351716961496,149,480,442,524
5426,花蓮縣光復鄉,大興村,488,3.456967213114754,3.4603174603174605,1.4767441860465116,3.68075117370892,160.0,184.0,128.0,25.0,1.127208480565371,2.0362173038229376,51,156,140,174
5427,花蓮縣光復鄉,大華村,1343,3.810126582278481,3.0242130750605325,1.8349514563106797,3.392123287671233,398.0,440.0,382.0,77.0,1.149476831091181,2.1063993831919814,266,688,552,696
5428,花蓮縣光復鄉,大豐村,459,3.185185185185185,3.8434782608695652,1.5714285714285714,3.6414141414141414,92.0,182.0,139.0,41.0,1.3632075471698113,2.2841409691629955,74,166,131,159
5429,花蓮縣光復鄉,大進村,467,3.7815845824411136,3.097902097902098,1.6049382716049383,3.3791469194312795,146.0,149.0,152.0,23.0,1.1894273127753303,2.1106382978723404,86,256,201,251
5430,花蓮縣光復鄉,大馬村,1044,3.4980842911877397,3.1677631578947367,1.3091787439613527,3.602510460251046,294.0,374.0,286.0,56.0,1.1261595547309833,2.102970297029703,164,514,447,533
5431,花蓮縣光復鄉,東富村,1045,3.1129186602870815,3.291946308724832,1.927007299270073,3.748129675810474,281.0,408.0,258.0,64.0,1.1830443159922928,2.1038575667655786,145,415,368,461
5432,花蓮縣光復鄉,西富村,981,3.4403669724770642,3.446096654275093,1.8287671232876712,3.542372881355932,264.0,335.0,300.0,63.0,1.1100196463654224,2.1683991683991684,154,411,361,439
5433,花蓮縣卓溪鄉,卓清村,1053,3.2032288698955367,2.951219512195122,3.0843373493975905,4.471976401179941,459.0,402.0,141.0,21.0,1.2321116928446771,1.7302052785923754,164,463,443,549
5434,花蓮縣卓溪鄉,卓溪村,760,3.388157894736842,2.8353413654618476,2.909090909090909,4.209302325581396,307.0,286.0,137.0,16.0,1.2162162162162162,1.8150134048257374,102,399,337,416
5435,花蓮縣卓溪鄉,古風村,957,3.3249738766980146,2.7289719626168223,3.088607594936709,4.321981424148607,376.0,378.0,165.0,13.0,1.2057692307692307,1.8015021459227467,145,476,425,494
5436,花蓮縣卓溪鄉,太平村,728,3.5851648351648353,2.853448275862069,4.044444444444444,4.5550660792951545,301.0,277.0,105.0,17.0,1.1613691931540342,1.7685714285714285,107,396,373,422
5437,花蓮縣卓溪鄉,崙山村,554,3.4296028880866425,2.6891191709844557,3.4871794871794872,4.56,221.0,213.0,90.0,10.0,1.2972972972972974,1.7921348314606742,78,282,212,268
5438,花蓮縣卓溪鄉,立山村,1034,3.3317214700193425,3.2491349480968856,2.978723404255319,3.914438502673797,403.0,415.0,177.0,20.0,1.2157221206581352,1.8167487684729065,196,521,488,625
5439,花蓮縣吉安鄉,仁和村,4638,3.773824924536438,3.204647676161919,2.0062015503875967,3.515729757607014,1710.0,1634.0,970.0,109.0,1.0899159663865545,1.8819805561835858,723,2091,1696,2119
5440,花蓮縣吉安鄉,仁安村,2400,3.6816666666666666,3.06064880112835,1.699468085106383,3.545812807881773,886.0,880.0,525.0,53.0,1.0811023622047244,1.891211604095563,421,1118,930,1150
5441,花蓮縣吉安鄉,仁里村,6225,3.914698795180723,3.0782422293676315,1.8694267515923566,3.494265630780614,2113.0,2251.0,1493.0,190.0,0.9467155342542994,1.9603108979659336,1067,3100,2494,3155
5442,花蓮縣吉安鄉,光華村,1996,3.8256513026052104,3.452157598499062,1.5653409090909092,3.4230343300110744,632.0,890.0,373.0,44.0,1.0733082706766917,1.9118102114492006,323,1008,816,1014
5443,花蓮縣吉安鄉,勝安村,5139,4.076863202957774,3.34727143869596,2.084254143646409,3.4661889834303627,1749.0,1963.0,1109.0,106.0,0.9399932953402614,1.9131317231581084,936,2610,1992,2595
5444,花蓮縣吉安鄉,北昌村,7403,4.136836417668513,3.3011116481391976,2.2186001917545544,3.4801906464104855,2526.0,2636.0,1703.0,206.0,0.8917692806221647,1.941875265167586,1291,3774,2960,3796
5445,花蓮縣吉安鄉,南昌村,4244,3.893496701225259,3.0717703349282295,2.319702602230483,3.5498320268756998,1541.0,1653.0,771.0,104.0,0.9544,1.8618825264192675,724,1973,1556,1980
5446,花蓮縣吉安鄉,南華村,1630,3.51840490797546,3.3259911894273126,1.8771929824561404,3.5990853658536586,479.0,585.0,422.0,80.0,1.1425091352009744,2.0657726692209453,281,701,563,719
5447,花蓮縣吉安鄉,吉安村,5423,4.038723953531256,3.1803696622052264,1.5848648648648649,3.4713508992053534,1792.0,2153.0,1163.0,135.0,1.036672325976231,1.931527751287431,850,2692,2031,2683
5448,花蓮縣吉安鄉,太昌村,3870,3.7651162790697676,3.155971479500891,1.9926605504587156,3.5199264255058247,1336.0,1501.0,775.0,135.0,1.0693975903614459,1.922337870296237,629,1750,1459,1759
5449,花蓮縣吉安鄉,宜昌村,4190,3.8973747016706444,3.1298701298701297,2.2286245353159853,3.5716753022452505,1387.0,1506.0,944.0,130.0,0.9740976645435244,1.953869422737585,706,1983,1532,1977
5450,花蓮縣吉安鄉,干城村,1325,3.667924528301887,3.066997518610422,0.8962536023054755,3.3525835866261398,405.0,573.0,274.0,39.0,1.2836538461538463,1.9589465530596437,202,584,472,579
5451,花蓮縣吉安鄉,慶豐村,7139,4.007844235887379,3.1760154738878144,1.9939577039274925,3.4651866801210898,2415.0,2837.0,1434.0,190.0,1.0566489361702127,1.9125945317044792,1175,3605,2771,3605
5452,花蓮縣吉安鄉,東昌村,5716,3.86074177746676,3.0549386323787258,1.894484412470024,3.4904722452361225,2007.0,2120.0,1227.0,151.0,1.0666444518493836,1.9131698455949138,842,2655,2103,2727
5453,花蓮縣吉安鄉,永安村,4349,3.9981604966659003,3.067073170731707,1.921630094043887,3.453862660944206,1439.0,1635.0,981.0,132.0,0.9809725158562368,1.9536661093861953,736,2153,1645,2132
5454,花蓮縣吉安鄉,永興村,2995,3.7285475792988314,3.0924657534246576,2.002444987775061,3.6140065146579805,1023.0,1094.0,646.0,88.0,1.033498759305211,1.929498421606454,510,1423,1163,1480
5455,花蓮縣吉安鄉,福興村,3065,3.828384991843393,3.1576576576576576,2.0269607843137254,3.6348178137651823,1113.0,1186.0,555.0,109.0,1.0723926380368098,1.8852514343570705,490,1377,1136,1521
5456,花蓮縣吉安鄉,稻香村,3334,3.986502699460108,2.9931102362204722,2.486842105263158,3.607547169811321,1148.0,1277.0,658.0,101.0,1.0572222222222223,1.9095477386934674,577,1698,1329,1701
5457,花蓮縣壽豐鄉,光榮村,850,3.396470588235294,3.5525114155251143,1.9464285714285714,3.796969696969697,271.0,275.0,218.0,53.0,1.1768867924528301,2.0648714810281517,170,446,386,484
5458,花蓮縣壽豐鄉,共和村,704,3.7230113636363638,3.439153439153439,1.0424242424242425,3.4896142433234423,205.0,283.0,172.0,37.0,1.0986666666666667,2.0588235294117645,151,416,327,414
5459,花蓮縣壽豐鄉,壽豐村,1681,3.6133254015466982,3.4387527839643655,1.5769230769230769,3.6010854816824964,547.0,596.0,406.0,80.0,1.1086474501108647,2.0116635972989565,214,724,649,841
5460,花蓮縣壽豐鄉,平和村,1469,3.5132743362831858,3.5194805194805197,1.5078125,3.532710280373832,473.0,537.0,363.0,67.0,1.0872395833333333,2.0166666666666666,353,799,635,800
5461,花蓮縣壽豐鄉,志學村,2606,3.727551803530315,3.4541547277936964,1.3120300751879699,3.4211382113821136,864.0,1058.0,547.0,85.0,1.064493758668516,1.942443226311668,567,1332,976,1339
5462,花蓮縣壽豐鄉,月眉村,872,3.2545871559633026,3.51528384279476,1.4203821656050954,3.623684210526316,262.0,316.0,214.0,46.0,1.2447552447552448,2.052505966587112,155,457,378,464
5463,花蓮縣壽豐鄉,樹湖村,363,3.2947658402203857,3.6483516483516483,1.0253164556962024,3.59375,106.0,125.0,99.0,28.0,1.260115606936416,2.136871508379888,80,201,165,201
5464,花蓮縣壽豐鄉,水璉村,777,3.0913770913770913,3.7512953367875648,1.3164556962025316,3.4344262295081966,173.0,295.0,207.0,67.0,1.2547425474254743,2.2264150943396226,117,277,238,288
5465,花蓮縣壽豐鄉,池南村,801,3.463171036204744,3.7777777777777777,1.2023121387283238,3.3858267716535435,191.0,313.0,210.0,59.0,1.1766233766233767,2.1772315653298837,142,363,301,374
5466,花蓮縣壽豐鄉,溪口村,1083,3.3462603878116344,3.115625,1.6566265060240963,3.5351473922902494,280.0,373.0,332.0,71.0,1.0743362831858407,2.183712121212121,185,488,425,512
5467,花蓮縣壽豐鄉,米棧村,265,3.169811320754717,3.5555555555555554,0.7866666666666666,3.417910447761194,61.0,109.0,89.0,11.0,1.255813953488372,2.185185185185185,68,149,116,146
5468,花蓮縣壽豐鄉,豐坪村,942,3.4129511677282376,3.7186147186147185,1.6137931034482758,3.8021108179419527,270.0,350.0,233.0,41.0,1.1260330578512396,2.0503355704697985,176,435,328,435
5469,花蓮縣壽豐鄉,豐山村,1998,3.5015015015015014,3.605058365758755,1.7075471698113207,3.5656213704994193,591.0,702.0,498.0,108.0,1.1110029211295034,2.0647709320695102,398,980,788,987
5470,花蓮縣壽豐鄉,豐裡村,1451,3.5382494831150932,3.084474885844749,2.0631578947368423,3.6597938144329896,459.0,551.0,325.0,69.0,1.0940397350993378,2.0028490028490027,294,734,581,746
5471,花蓮縣壽豐鄉,鹽寮村,508,3.606299212598425,3.2108843537414966,0.8333333333333334,3.382575757575758,130.0,218.0,121.0,36.0,1.14453125,2.124752475247525,130,293,224,290
5472,花蓮縣富里鄉,吳江村,483,3.031055900621118,3.3834586466165413,1.2989690721649485,3.5515695067264574,119.0,178.0,135.0,35.0,1.29004329004329,2.184154175588865,59,185,153,181
5473,花蓮縣富里鄉,學田村,661,3.1694402420574885,3.314917127071823,1.8617021276595744,3.721189591078067,164.0,249.0,166.0,52.0,1.2710280373831775,2.167987321711569,145,305,224,280
5474,花蓮縣富里鄉,富南村,523,3.084130019120459,4.075,2.142857142857143,3.581818181818182,142.0,181.0,142.0,30.0,1.1143911439114391,2.121212121212121,82,225,176,217
5475,花蓮縣富里鄉,富里村,1424,3.403792134831461,3.4671916010498687,1.6801801801801801,3.6319327731092437,393.0,484.0,397.0,94.0,1.0887096774193548,2.1403508771929824,224,512,386,502
5476,花蓮縣富里鄉,新興村,598,3.117056856187291,3.736842105263158,1.2578125,3.3737024221453287,140.0,228.0,174.0,48.0,1.358974358974359,2.2203389830508473,107,258,241,292
5477,花蓮縣富里鄉,明里村,386,3.1580310880829017,3.760869565217391,1.5303030303030303,3.712574850299401,116.0,125.0,98.0,24.0,1.2577319587628866,2.0826446280991737,62,138,108,133
5478,花蓮縣富里鄉,東里村,1079,3.200185356811863,3.2662337662337664,1.4572864321608041,3.4805725971370145,253.0,421.0,298.0,62.0,1.2372549019607844,2.1634429400386845,148,369,289,362
5479,花蓮縣富里鄉,永豐村,470,3.0659574468085107,3.7767857142857144,1.8484848484848484,3.5904255319148937,114.0,188.0,131.0,26.0,1.180672268907563,2.150326797385621,87,217,165,205
5480,花蓮縣富里鄉,石牌村,925,3.3124324324324323,3.4979423868312756,2.0491803278688523,3.71505376344086,288.0,323.0,232.0,49.0,1.1198347107438016,2.0470852017937218,160,409,315,396
5481,花蓮縣富里鄉,竹田村,1099,3.3339399454049135,3.515358361774744,1.4653465346534653,3.4939759036144578,330.0,395.0,294.0,68.0,1.0635451505016722,2.091996320147194,179,548,429,547
5482,花蓮縣富里鄉,羅山村,444,3.2117117117117115,4.387096774193548,1.5211267605633803,3.7653631284916202,112.0,167.0,128.0,26.0,1.1695652173913043,2.1570438799076213,81,212,153,209
5483,花蓮縣富里鄉,萬寧村,668,3.0973053892215567,3.0985221674876846,2.3424657534246576,3.69672131147541,165.0,234.0,204.0,41.0,1.375,2.187888198757764,91,251,220,260
5484,花蓮縣富里鄉,豐南村,643,2.91601866251944,3.858064516129032,1.8,3.3945578231292517,169.0,231.0,176.0,45.0,1.2420382165605095,2.156199677938808,67,194,135,175
5485,花蓮縣新城鄉,佳林村,1011,3.75568743818002,3.388888888888889,1.9315068493150684,3.5794392523364484,370.0,377.0,209.0,26.0,1.0943738656987296,1.8890020366598779,174,531,421,533
5486,花蓮縣新城鄉,北埔村,4071,3.782117415868337,3.0890924229808494,1.7153846153846153,3.569971671388102,1500.0,1607.0,767.0,91.0,1.0694690265486726,1.8610340479192937,684,2009,1569,2028
5487,花蓮縣新城鄉,嘉新村,1367,3.2640819312362837,3.169620253164557,1.289855072463768,3.4762658227848102,438.0,491.0,270.0,54.0,0.998661311914324,1.9521149241819633,239,596,489,613
5488,花蓮縣新城鄉,嘉里村,3864,3.832815734989648,3.4711632453567938,2.1327433628318584,3.4615819209039547,1567.0,1379.0,665.0,107.0,1.0372557928214448,1.814954276492738,671,1944,1493,1952
5489,花蓮縣新城鄉,大漢村,2638,3.5682335102350264,2.99250936329588,1.9267676767676767,3.5202761000862814,911.0,1021.0,504.0,61.0,1.0494166094715167,1.8858630356427712,427,1299,1020,1319
5490,花蓮縣新城鄉,康樂村,2519,3.538308852719333,2.9060913705583755,1.7945945945945947,3.5406189555125724,831.0,968.0,561.0,71.0,1.0107991360691144,1.9473467708761827,477,1251,1001,1271
5491,花蓮縣新城鄉,新城村,1355,3.5763837638376383,3.154040404040404,1.6363636363636365,3.5413793103448277,396.0,469.0,368.0,64.0,1.0161290322580645,2.07710100231303,275,677,523,660
5492,花蓮縣新城鄉,順安村,906,3.2428256070640176,3.410569105691057,1.6838235294117647,3.6767123287671235,287.0,341.0,220.0,50.0,1.2527472527472527,2.0367483296213806,256,482,355,470
5493,花蓮縣玉里鎮,三民里,904,3.2898230088495577,3.2857142857142856,1.509090909090909,3.4420289855072466,237.0,324.0,258.0,57.0,1.250559284116331,2.154109589041096,136,344,256,339
5494,花蓮縣玉里鎮,中城里,5387,3.8693150176350475,3.070807453416149,2.3564954682779455,3.6102610261026102,1781.0,1932.0,1204.0,208.0,0.9766922094508301,1.9685853658536585,915,2637,2127,2640
5495,花蓮縣玉里鎮,啟模里,1751,3.508280982295831,2.981060606060606,1.6171617161716172,3.4867591424968474,549.0,621.0,374.0,77.0,1.0,1.987045033929673,281,733,577,745
5496,花蓮縣玉里鎮,國武里,1290,3.9271317829457364,3.126984126984127,2.0654761904761907,3.675728155339806,409.0,403.0,369.0,61.0,0.9564032697547684,2.0660225442834137,248,702,547,696
5497,花蓮縣玉里鎮,大禹里,1124,3.28914590747331,3.4193548387096775,1.8802395209580838,3.6133056133056134,317.0,403.0,293.0,69.0,1.0804597701149425,2.1053604436229203,156,405,320,406
5498,花蓮縣玉里鎮,德武里,778,3.006426735218509,3.376190476190476,2.1739130434782608,3.8972602739726026,213.0,316.0,202.0,38.0,1.3012987012987014,2.084525357607282,100,292,327,382
5499,花蓮縣玉里鎮,春日里,900,3.0444444444444443,3.475206611570248,1.7835820895522387,3.6595174262734584,222.0,363.0,224.0,58.0,1.2376681614349776,2.1361014994232987,125,397,348,423
5500,花蓮縣玉里鎮,東豐里,554,3.095667870036101,3.853846153846154,1.5714285714285714,3.6794871794871793,172.0,188.0,139.0,31.0,1.3682170542635659,2.0547169811320756,82,208,204,246
5501,花蓮縣玉里鎮,松浦里,1585,3.0561514195583594,3.109207708779443,1.9754901960784315,3.8253706754530477,474.0,590.0,364.0,75.0,1.3158602150537635,2.0266134397870923,178,478,440,526
5502,花蓮縣玉里鎮,樂合里,1038,3.140655105973025,3.1862745098039214,1.3826530612244898,3.5460385438972164,219.0,411.0,300.0,62.0,1.3186582809224319,2.2066532258064515,77,229,311,365
5503,花蓮縣玉里鎮,永昌里,1357,3.5497420781134856,2.6479166666666667,1.5485436893203883,3.5542857142857143,345.0,478.0,411.0,63.0,1.1174785100286533,2.148033924441018,184,533,469,564
5504,花蓮縣玉里鎮,泰昌里,1497,3.466933867735471,2.042028985507246,1.4322916666666667,3.475374732334047,313.0,454.0,538.0,113.0,1.2311046511627908,2.3180535966149507,171,495,406,508
5505,花蓮縣玉里鎮,源城里,1301,3.3389700230591854,3.2947658402203857,1.9190751445086704,3.768316831683168,382.0,474.0,314.0,74.0,1.2046511627906977,2.0643086816720255,201,539,446,554
5506,花蓮縣玉里鎮,觀音里,1618,3.184177997527812,3.2751091703056767,1.4413793103448276,3.646892655367232,460.0,559.0,423.0,96.0,1.1461916461916462,2.100780234070221,246,570,572,674
5507,花蓮縣玉里鎮,長良里,669,3.085201793721973,3.0796019900497513,1.5213675213675213,3.538983050847458,191.0,258.0,157.0,41.0,1.3416149068322982,2.0741885625966,127,305,247,311
5508,花蓮縣瑞穗鄉,奇美村,350,3.0742857142857143,3.336842105263158,2.9310344827586206,4.201754385964913,119.0,139.0,68.0,16.0,1.2067039106145252,1.9444444444444444,22,76,95,107
5509,花蓮縣瑞穗鄉,富民村,907,3.1962513781697903,3.092936802973978,1.2640449438202248,3.5607940446650126,269.0,337.0,223.0,39.0,1.2247191011235956,2.0368663594470044,59,196,209,255
