statistic_yyy,site_id,village,household_ordinary_total,household_business_total,household_single_total,household_ordinary_m,household_business_m,household_single_m,household_ordinary_f,household_business_f,household_single_f
統計年,區域別,村里名稱,共同生活戶_戶數,共同事業戶_戶數,單獨生活戶_戶數,共同生活戶_男,共同事業戶_男,單獨生活戶_男,共同生活戶_女,共同事業戶_女,單獨生活戶_女
106,新北市新莊區,豐年里,998,0,370,1738,0,189,1816,0,181
106,新北市新莊區,忠孝里,1274,1,616,2150,19,294,2217,7,322
106,新北市新莊區,恆安里,1249,0,445,2118,0,218,2275,0,227
106,新北市新莊區,後港里,1903,0,646,3272,0,299,3433,0,347
106,新北市新莊區,文衡里,567,0,283,1012,0,123,992,0,160
106,新北市新莊區,中美里,1625,0,613,2749,0,280,2908,0,333
106,新北市新莊區,八德里,845,0,358,1416,0,175,1500,0,183
106,新北市新莊區,興漢里,938,0,461,1579,0,229,1628,0,232
106,新北市新莊區,中和里,1242,0,468,2140,0,235,2243,0,233
106,新北市新莊區,西盛里,3016,0,1411,5168,0,754,5414,0,657
106,新北市新莊區,榮和里,945,0,1891,1540,0,1362,1483,0,529
106,新北市新莊區,中泰里,1200,0,593,2041,0,299,2118,0,294
106,新北市新莊區,瓊林里,1524,0,629,2785,0,354,2831,0,275
106,新北市新莊區,文德里,485,0,244,816,0,110,847,0,134
106,新北市新莊區,中誠里,603,0,269,1002,0,134,1024,0,135
106,新北市新莊區,裕民里,1948,0,705,3414,0,330,3429,0,375
106,新北市新莊區,文明里,461,0,217,834,0,95,868,0,122
106,新北市新莊區,中港里,1743,0,461,3058,0,229,3293,0,232
106,新北市新莊區,富國里,622,0,283,1081,0,146,1089,0,137
106,新北市新莊區,思源里,1469,0,646,2458,0,317,2596,0,329
106,新北市新莊區,立人里,633,0,265,1065,0,125,1119,0,140
106,新北市新莊區,南港里,1435,0,534,2443,0,265,2533,0,269
106,新北市新莊區,仁愛里,696,0,350,1193,0,171,1278,0,179
106,新北市新莊區,立德里,685,0,312,1184,0,146,1244,0,166
106,新北市新莊區,信義里,1470,0,609,2505,0,298,2695,0,311
106,新北市新莊區,立言里,1391,0,479,2358,0,220,2563,0,259
106,新北市新莊區,民安里,1626,0,487,2806,0,243,3059,0,244
106,新北市新莊區,和平里,1295,0,459,2232,0,226,2295,0,233
106,新北市新莊區,立功里,1023,0,400,1733,0,182,1819,0,218
106,新北市新莊區,民本里,802,0,351,1403,0,192,1381,0,159
106,新北市新莊區,化成里,880,0,477,1605,0,245,1613,0,232
106,新北市新莊區,立志里,1086,0,438,1810,0,220,1925,0,218
106,新北市新莊區,光華里,2034,0,695,3574,0,351,3735,0,344
106,新北市新莊區,思賢里,1158,0,427,1978,0,227,2068,0,200
106,新北市新莊區,營盤里,566,0,343,995,0,170,947,0,173
106,新北市新莊區,光榮里,1232,0,311,2216,0,151,2324,0,160
106,新北市新莊區,自強里,731,0,435,1231,0,212,1180,0,223
106,新北市新莊區,丹鳳里,2303,0,1125,3877,0,553,4085,0,572
106,新北市新莊區,光明里,1293,0,311,2310,0,149,2452,0,162
106,新北市新莊區,自立里,1473,0,728,2398,0,324,2619,0,404
106,新北市新莊區,合鳳里,1220,0,457,2183,0,228,2164,0,229
106,新北市新莊區,幸福里,1179,0,467,1970,0,232,2130,0,235
106,新北市新莊區,雙鳳里,2960,1,1417,5044,30,676,5124,10,741
106,新北市新莊區,自信里,657,0,310,1141,0,137,1180,0,173
106,新北市新莊區,龍鳳里,2521,0,1096,4059,0,479,4442,0,617
106,新北市新莊區,中華里,769,0,435,1276,0,208,1325,0,227
106,新北市新莊區,中隆里,1246,0,549,2116,0,247,2225,0,302
106,新北市新莊區,中原里,2788,0,1404,4656,0,641,4923,0,763
106,新北市新莊區,中信里,2414,0,739,4168,0,358,4417,0,381
106,新北市新莊區,四維里,1270,0,570,2104,0,272,2226,0,298
106,新北市新莊區,建福里,680,0,230,1186,0,114,1180,0,116
106,新北市新莊區,中宏里,999,0,370,1734,0,188,1807,0,182
106,新北市新莊區,中全里,963,0,338,1735,0,174,1713,0,164
106,新北市新莊區,立泰里,1288,0,553,2211,0,264,2358,0,289
106,新北市新莊區,全泰里,1407,0,535,2371,0,248,2417,0,287
106,新北市新莊區,仁義里,992,0,442,1718,0,233,1724,0,209
106,新北市新莊區,立基里,1709,0,623,2835,0,290,3018,0,333
106,新北市新莊區,昌明里,987,0,337,1677,0,158,1803,0,179
106,新北市新莊區,昌平里,1655,0,1450,2494,0,668,2799,0,782
106,新北市新莊區,文聖里,930,0,507,1493,0,216,1655,0,291
106,新北市新莊區,萬安里,1007,0,479,1636,0,220,1773,0,259
106,新北市新莊區,龍安里,643,0,202,1156,0,106,1178,0,96
106,新北市新莊區,福營里,631,0,480,1080,0,241,1086,0,239
106,新北市新莊區,後德里,810,0,283,1426,0,140,1423,0,143
106,新北市新莊區,建安里,1813,0,697,3039,0,320,3224,0,377
106,新北市新莊區,成德里,1387,0,424,2375,0,203,2556,0,221
106,新北市新莊區,福興里,1507,0,617,2748,0,325,2706,0,292
106,新北市新莊區,昌信里,1066,0,372,1768,0,163,1891,0,209
106,新北市新莊區,昌隆里,1235,0,466,2000,0,202,2238,0,264
106,新北市新莊區,中平里,2524,0,942,4031,0,377,4550,0,565
106,新北市新莊區,立廷里,3209,0,1466,5009,0,640,5449,0,826
106,新北市新莊區,泰豐里,649,0,371,1110,0,185,1152,0,186
106,新北市新莊區,富民里,1017,0,436,1749,0,199,1747,0,237
106,新北市新莊區,龍福里,605,0,259,1000,0,115,1099,0,144
106,新北市新莊區,祥鳳里,686,0,229,1174,0,121,1200,0,108
106,新北市新莊區,民全里,1003,0,356,1778,0,183,1821,0,173
106,新北市新莊區,民有里,1095,0,445,1821,0,195,1952,0,250
106,新北市新莊區,光正里,1225,0,389,2218,0,189,2260,0,200
106,新北市新莊區,光和里,779,0,187,1359,0,87,1457,0,100
106,新北市新店區,國豐里,856,0,576,1318,0,236,1517,0,340
106,新北市新店區,明德里,1066,0,714,1626,0,325,1824,0,389
106,新北市新店區,大豐里,988,0,624,1514,0,280,1707,0,344
106,新北市新店區,大同里,1036,0,745,1636,0,338,1725,0,407
106,新北市新店區,江陵里,1506,1,850,2309,0,373,2527,1,477
106,新北市新店區,寶興里,1349,0,1133,2053,0,513,2211,0,620
106,新北市新店區,寶安里,1374,0,1243,2033,0,526,2252,0,717
106,新北市新店區,信義里,1608,0,1460,2347,0,687,2541,0,773
106,新北市新店區,忠孝里,723,0,564,1096,0,272,1181,0,292
106,新北市新店區,大鵬里,708,0,574,1039,0,292,1114,0,282
106,新北市新店區,太平里,813,0,607,1300,0,255,1348,0,352
106,新北市新店區,頂城里,422,1,292,752,1,179,721,3,113
106,新北市新店區,下城里,807,0,579,1399,0,327,1405,0,252
106,新北市新店區,柴埕里,2402,0,1235,3976,0,574,4182,0,661
106,新北市新店區,永安里,1358,0,645,2300,0,324,2451,0,321
106,新北市新店區,公崙里,3158,1,1606,5185,0,748,5456,1,858
106,新北市新店區,德安里,1639,0,671,2952,0,312,2917,0,359
106,新北市新店區,雙城里,1475,1,735,2667,2,388,2634,0,347
106,新北市新店區,日興里,1528,0,747,2677,0,390,2681,0,357
106,新北市新店區,玫瑰里,1651,0,671,2678,0,305,2858,0,366
106,新北市新店區,塗潭里,228,0,124,499,0,64,451,0,60
106,新北市新店區,美潭里,1394,0,755,2259,0,367,2408,0,388
106,新北市新店區,員潭里,1291,1,937,2128,9,454,2180,4,483
106,新北市新店區,雙坑里,183,0,127,396,0,83,345,0,44
106,新北市新店區,粗坑里,837,0,504,1302,0,236,1447,0,268
106,新北市新店區,屈尺里,564,1,301,1049,108,166,1059,49,135
106,新北市新店區,龜山里,411,0,293,732,0,163,738,0,130
106,新北市新店區,廣興里,316,0,275,586,0,169,527,0,106
106,新北市新店區,直潭里,321,0,143,617,0,80,561,0,63
106,新北市新店區,青潭里,1437,0,822,2299,0,387,2434,0,435
106,新北市新店區,新店里,459,0,349,741,0,173,757,0,176
106,新北市新店區,張南里,541,0,555,712,0,249,884,0,306
106,新北市新店區,國校里,687,0,444,1132,0,198,1125,0,246
106,新北市新店區,文中里,468,0,333,715,0,148,742,0,185
106,新北市新店區,廣明里,219,0,206,339,0,104,333,0,102
106,新北市新店區,文明里,613,0,441,1017,0,190,1045,0,251
106,新北市新店區,中興里,1423,0,905,2139,0,409,2343,0,496
106,新北市新店區,新生里,1525,0,1078,2363,0,464,2599,0,614
106,新北市新店區,新德里,698,0,505,1085,0,212,1200,0,293
106,新北市新店區,張北里,2242,1,1657,3501,3,729,3755,3,928
106,新北市新店區,五?里,1918,0,1269,2948,0,563,3300,0,706
106,新北市新店區,新安里,1405,0,2384,2074,0,1394,2184,0,990
106,新北市新店區,忠誠里,655,0,435,1028,0,190,1074,0,245
106,新北市新店區,中正里,1712,0,982,2602,0,445,2993,0,537
106,新北市新店區,中華里,1161,0,824,1775,0,362,1911,0,462
106,新北市新店區,仁愛里,524,0,407,799,0,176,895,0,231
106,新北市新店區,百忍里,1052,0,601,1660,0,257,1841,0,344
106,新北市新店區,百和里,867,0,544,1407,0,239,1426,0,305
106,新北市新店區,福德里,1068,0,580,1680,0,242,1832,0,338
106,新北市新店區,百福里,928,0,653,1406,0,287,1598,0,366
106,新北市新店區,福民里,1123,0,700,1672,0,292,1863,0,408
106,新北市新店區,中山里,1220,0,1081,1724,0,483,2014,0,598
106,新北市新店區,和平里,228,0,169,390,0,89,398,0,80
106,新北市新店區,中央里,1518,0,1113,2214,0,520,2561,0,593
106,新北市新店區,明城里,956,0,452,1534,0,218,1662,0,234
106,新北市新店區,安和里,2024,0,1059,3304,0,494,3458,0,565
106,新北市新店區,吉祥里,1269,0,557,2113,0,247,2256,0,310
106,新北市新店區,寶福里,1878,0,1335,3000,0,605,3110,0,730
106,新北市新店區,小城里,1015,0,433,1725,0,218,1811,0,215
106,新北市新店區,香坡里,2776,0,1891,4293,0,908,4523,0,983
106,新北市新店區,建國里,819,0,517,1253,0,234,1431,0,283
106,新北市新店區,復興里,862,1,618,1384,3,290,1488,0,328
106,新北市新店區,美城里,758,0,329,1206,0,169,1312,0,160
106,新北市新店區,安昌里,1475,0,913,2203,0,408,2499,0,505
106,新北市新店區,長春里,688,0,447,1016,0,196,1113,0,251
106,新北市新店區,新和里,1140,1,618,1823,1,276,1940,3,342
106,新北市新店區,永平里,1549,1,638,2551,6,302,2737,5,336
106,新北市新店區,達觀里,1008,0,950,1407,0,432,1567,0,518
106,新北市新店區,華城里,694,0,548,996,0,260,1178,0,288
106,新北市樹林區,三多里,1067,0,399,1988,0,218,1965,0,181
106,新北市樹林區,三福里,1079,0,444,1889,0,236,1970,0,208
106,新北市樹林區,三興里,1288,0,544,2333,0,320,2311,0,224
106,新北市樹林區,圳安里,998,0,379,1723,0,204,1728,0,175
106,新北市樹林區,保安里,1688,0,705,3013,0,371,3033,0,334
106,新北市樹林區,潭底里,1163,0,938,2164,0,639,2045,0,299
106,新北市樹林區,??寮里,1347,0,505,2408,0,266,2459,0,239
106,新北市樹林區,樹德里,975,0,427,1668,0,220,1705,0,207
106,新北市樹林區,樹西里,1366,0,671,2344,0,334,2417,0,337
106,新北市樹林區,樹南里,1139,0,420,1979,0,193,1983,0,227
106,新北市樹林區,樹人里,929,0,310,1612,0,146,1665,0,164
106,新北市樹林區,坡內里,415,1,187,800,4,105,796,10,82
106,新北市樹林區,樹東里,292,0,249,476,0,131,499,0,118
106,新北市樹林區,大同里,964,0,340,1619,0,159,1771,0,181
106,新北市樹林區,和平里,1003,0,425,1824,0,229,1859,0,196
106,新北市樹林區,彭厝里,1324,0,428,2418,0,224,2499,0,204
106,新北市樹林區,彭福里,1426,0,538,2504,0,250,2468,0,288
106,新北市樹林區,東山里,828,0,328,1540,0,197,1569,0,131
106,新北市樹林區,東陽里,1606,0,646,2912,0,310,2822,0,336
106,新北市樹林區,東昇里,1260,0,547,2283,0,262,2327,0,285
106,新北市樹林區,樂山里,457,0,216,887,0,123,862,0,93
106,新北市樹林區,東園里,435,0,251,862,0,147,762,0,104
106,新北市樹林區,西園里,446,0,202,920,0,116,806,0,86
106,新北市樹林區,南園里,4045,0,2442,6286,0,1078,6725,0,1364
106,新北市樹林區,北園里,528,0,241,1069,0,141,1022,0,100
106,新北市樹林區,柑園里,2524,0,1524,4008,0,704,4228,0,820
106,新北市樹林區,樹北里,233,0,196,378,0,96,373,0,100
106,新北市樹林區,圳福里,1168,0,420,2095,0,228,2133,0,192
106,新北市樹林區,樹興里,1002,0,418,1737,0,227,1823,0,191
106,新北市樹林區,樹福里,964,0,501,1569,0,234,1720,0,267
106,新北市樹林區,光興里,1083,0,332,1924,0,185,1936,0,147
106,新北市樹林區,金寮里,1158,0,398,2063,0,216,2088,0,182
106,新北市樹林區,彭興里,1601,0,515,2883,0,258,2899,0,257
106,新北市樹林區,文林里,1400,0,501,2465,0,242,2553,0,259
106,新北市樹林區,山佳里,1482,0,458,2802,0,249,2730,0,209
106,新北市樹林區,中山里,1336,0,563,2554,0,299,2487,0,264
106,新北市樹林區,育英里,820,0,378,1415,0,174,1463,0,204
106,新北市樹林區,中華里,918,0,326,1591,0,122,1651,0,204
106,新北市樹林區,太順里,737,0,211,1375,0,113,1314,0,98
106,新北市樹林區,圳民里,733,0,361,1301,0,217,1259,0,144
106,新北市樹林區,圳生里,414,0,166,774,0,101,747,0,65
106,新北市樹林區,三龍里,517,0,245,962,0,140,951,0,105
106,新北市鶯歌區,東鶯里,270,0,148,501,0,70,492,0,78
106,新北市鶯歌區,西鶯里,558,0,336,1023,0,159,1046,0,177
106,新北市鶯歌區,南鶯里,1502,0,639,2691,0,309,2798,0,330
106,新北市鶯歌區,北鶯里,1103,0,830,1865,0,441,1872,0,389
106,新北市鶯歌區,中鶯里,254,0,148,486,0,67,502,0,81
106,新北市鶯歌區,建德里,136,0,73,291,0,46,251,0,27
106,新北市鶯歌區,同慶里,445,0,183,802,0,83,849,0,100
106,新北市鶯歌區,永昌里,2266,0,638,4292,0,314,4350,0,324
106,新北市鶯歌區,南靖里,923,0,402,1775,0,212,1712,0,190
106,新北市鶯歌區,尖山里,1923,0,761,3519,0,402,3532,0,359
106,新北市鶯歌區,二橋里,2068,0,839,3878,0,442,3778,0,397
106,新北市鶯歌區,二甲里,237,0,102,500,0,57,440,0,45
106,新北市鶯歌區,東湖里,51,0,75,109,0,41,82,0,34
106,新北市鶯歌區,大湖里,1373,0,554,2444,0,288,2391,0,266
106,新北市鶯歌區,鳳鳴里,1152,0,429,2225,0,230,2191,0,199
106,新北市鶯歌區,鳳福里,1043,0,454,1779,0,213,1835,0,241
106,新北市鶯歌區,永吉里,1274,0,371,2455,0,193,2465,0,178
106,新北市鶯歌區,中湖里,1478,0,578,2894,0,307,2725,0,271
106,新北市鶯歌區,鳳祥里,1209,0,465,2198,0,232,2206,0,233
106,新北市鶯歌區,建國里,1820,0,680,3248,0,323,3396,0,357
106,新北市三峽區,三峽里,70,0,55,140,0,39,121,0,16
106,新北市三峽區,秀川里,165,0,113,282,0,57,299,0,56
106,新北市三峽區,八張里,1062,0,454,1904,0,222,1900,0,232
106,新北市三峽區,中埔里,818,0,381,1408,0,190,1469,0,191
106,新北市三峽區,弘道里,295,0,133,607,0,94,510,0,39
106,新北市三峽區,永?里,1952,0,843,3431,0,357,3635,0,486
106,新北市三峽區,礁溪里,1548,0,710,2643,0,332,2721,0,378
106,新北市三峽區,鳶山里,2574,0,1321,4663,0,665,4693,0,656
106,新北市三峽區,龍埔里,2490,0,1196,4326,0,585,4414,0,611
106,新北市三峽區,大埔里,1045,1,387,2070,7,219,1846,7,168
106,新北市三峽區,嘉添里,511,1,280,1049,269,162,969,0,118
106,新北市三峽區,添福里,282,0,141,573,0,85,508,0,56
106,新北市三峽區,金圳里,127,0,104,262,0,75,207,0,29
106,新北市三峽區,五寮里,232,0,144,424,0,96,406,0,48
106,新北市三峽區,插角里,174,0,197,322,0,117,235,0,80
106,新北市三峽區,有木里,184,0,188,358,0,125,274,0,63
106,新北市三峽區,溪北里,599,0,274,1170,0,159,1067,0,115
106,新北市三峽區,溪南里,377,0,187,795,0,117,670,0,70
106,新北市三峽區,溪東里,766,1,274,1499,7,176,1432,34,98
106,新北市三峽區,成福里,223,0,106,495,0,59,416,0,47
106,新北市三峽區,安坑里,333,0,255,693,0,163,595,0,92
106,新北市三峽區,竹崙里,475,0,431,940,0,262,767,0,169
106,新北市三峽區,介壽里,1731,0,872,3058,0,511,3109,0,361
106,新北市三峽區,安溪里,2012,0,798,3576,0,396,3646,0,402
106,新北市三峽區,中正里,1340,0,426,2590,0,205,2552,0,221
106,新北市三峽區,二鬮里,937,0,414,1678,0,223,1655,0,191
106,新北市三峽區,龍學里,4243,0,2532,6339,0,1062,7070,0,1470
106,新北市三峽區,龍恩里,1764,0,1113,2803,0,510,2989,0,603
106,新北市淡水區,中和里,140,0,80,312,0,58,257,0,22
106,新北市淡水區,屯山里,242,0,123,554,0,84,514,0,39
106,新北市淡水區,賢孝里,387,0,260,733,0,160,680,0,100
106,新北市淡水區,興仁里,404,0,281,744,0,162,681,0,119
106,新北市淡水區,蕃薯里,271,0,223,486,0,140,417,0,83
106,新北市淡水區,義山里,709,1,416,1250,3,245,1179,4,171
106,新北市淡水區,忠山里,207,0,156,416,0,102,376,0,54
106,新北市淡水區,崁頂里,3204,0,3509,4729,0,1679,5044,0,1830
106,新北市淡水區,埤島里,415,0,321,721,0,197,681,0,124
106,新北市淡水區,新興里,1946,0,1288,3014,0,533,3304,0,755
106,新北市淡水區,水碓里,1549,0,760,2626,0,369,2798,0,391
106,新北市淡水區,北投里,2759,0,1917,4239,0,869,4613,0,1048
106,新北市淡水區,水源里,552,0,339,1067,0,191,950,0,148
106,新北市淡水區,忠寮里,286,0,137,591,0,98,506,0,39
106,新北市淡水區,樹興里,327,0,344,567,0,190,535,0,154
106,新北市淡水區,坪頂里,360,0,284,568,0,147,605,0,137
106,新北市淡水區,福德里,1704,1,1688,2575,4,738,2648,0,950
106,新北市淡水區,竹圍里,1595,0,1382,2346,0,535,2652,0,847
106,新北市淡水區,民生里,1690,0,1742,2654,0,665,2891,0,1077
106,新北市淡水區,八勢里,1264,1,1707,1808,7,654,2035,0,1053
106,新北市淡水區,竿蓁里,2561,2,2851,3681,0,1188,4035,23,1663
106,新北市淡水區,鄧公里,1664,0,980,2544,0,418,2804,0,562
106,新北市淡水區,中興里,993,0,715,1698,0,325,1780,0,390
106,新北市淡水區,長庚里,375,0,268,612,0,140,645,0,128
106,新北市淡水區,清文里,286,0,214,503,0,115,496,0,99
106,新北市淡水區,草東里,180,0,170,326,0,90,318,0,80
106,新北市淡水區,協元里,397,0,221,684,0,107,684,0,114
106,新北市淡水區,永吉里,234,0,165,400,0,78,411,0,87
106,新北市淡水區,民安里,188,0,106,317,0,59,349,0,47
106,新北市淡水區,新生里,117,0,111,179,0,40,175,0,71
106,新北市淡水區,文化里,471,0,341,738,0,158,836,0,183
106,新北市淡水區,油車里,1433,0,890,2357,0,390,2410,0,500
106,新北市淡水區,沙崙里,1048,0,754,1727,0,365,1767,0,389
106,新北市淡水區,新義里,1132,0,422,1987,0,198,2070,0,224
106,新北市淡水區,新春里,2340,0,1238,3713,0,545,3916,0,693
106,新北市淡水區,新民里,1231,0,770,2018,0,355,2122,0,415
106,新北市淡水區,正德里,1278,0,768,1917,0,291,2149,0,477
106,新北市淡水區,北新里,727,0,643,1071,0,288,1182,0,355
106,新北市淡水區,民權里,1087,0,999,1674,0,393,1800,0,606
106,新北市淡水區,幸福里,1051,0,601,1781,0,292,1911,0,309
106,新北市淡水區,學府里,1136,0,1048,1851,0,462,1940,0,586
106,新北市淡水區,大庄里,1822,0,1757,2688,0,759,2935,0,998
